text,label
"PERSON missed all of 2017 following PERSON surgery but returned to win PERSON tournament ORGANIZATION honors the next year and the conference player of the year award in 2019, when he batted .407/.538/.729 with 15 homers and 24 steals. That performance made him the third-highest pick in GPE history, as the ORGANIZATION took him 82nd overall (third round) in June. After signing for a below-slot $397,500 as a redshirt junior, he quickly earned a promotion to low Class A in his pro debut.PERSON had some of the best raw power in the 2019 college crop, with some scouts grading it as plus-plus. His prodigious strength and the bat speed in his right-handed swing give him the ability to drive the ball out of the park to all fields. There are questions as to how he'll make contact against better competition and with wood bats after a so-so performance in the ORGANIZATION in the summer of 2018, but he does have some patience and has fared well in his first taste of pro ball. PERSON and muscular at 6 feet and 210 pounds, PERSON moves well for his size. He has fringy to average speed and is aggressive on the bases. A potential average defender on either outfield corner, he has spent much of his pro debut in left field but his solid arm would fit well in right.",-1
"The decision to sign free agent PERSON last offseason left the GPE without a first-round Draft pick in 2017. The Tribe still managed to land a first-round-caliber talent with their first overall pick, however, selecting GPE prep outfielder PERSON, arguably the fastest player in his class, in the second round, and then signing him away from a ORGANIZATION State commitment with a $988,970 bonus. PERSON possesses elite, 80-grade speed. Over the summer, he consistently clocked in with some of the best 60-yard-dash times, and also showed he knows how to use that speed on both sides of the ball. He's a major basestealing threat and he can cover a lot of ground in center field. While he still has much to learn, the ORGANIZATION's hit tool isn't bad and he finds the barrel a bit more consistently than fellow ORGANIZATION, a former first-round pick, did. There is strength to be added to his 6-foot-1 frame, an athletic body some feel is also the best in this class, so there might be some power to come.Whether PERSON reaches his lofty ceiling will depend on the development of his hit tool in the coming years. If it comes enough, PERSON could be the kind of dynamic leadoff hitter teams covet, but rarely find.",-1
"Before PERSON rose up ORGANIZATION boards this year, the last ORGANIZATION high schooler taken in the first round was when PERSON was selected by the ORGANIZATION 19th overall back in 2010. PERSON, who was also a football standout for Cary-Grove's ORGANIZATION 6-A state champion team, beat Foltynewicz by one spot, going No. 18 overall and signing for $3.4 million.It's hard not to like PERSON's athleticism and the ease of his arm action. His four-seam fastball can reach 97 mph with riding life, though his heavy two-seamer in the low 90s may be even more effective because it gets exceptional horizontal and vertical movement. PERSON's 2019 ORGANIZATION high school player of the year also has an outstanding curveball that sits around 80 mph with tight spin and good depth.PERSON hasn't had much need for a changeup to this point and will need to achieve greater velocity separation from his fastball, but his athleticism and intelligence should help him develop it into an effective third pitch. He throws a ton of strikes and has a better understanding of how to attack hitters than many prep pitchers. That, combined with his durable and projectable frame, point to an exciting future.",-1
"The big name the ORGANIZATION got at the start of the 2015-16 international signing period was PERSON, who got $4 million to sign in July 2015. But the ORGANIZATION also signed PERSON, a one-time infielder who had moved behind the plate. The ORGANIZATION got him for $200,000, which is starting to look like a bargain. After a strong pro debut in the ORGANIZATION in 2016, the ORGANIZATION backstop had a pedestrian GPE debut in the ORGANIZATION in '17, but jumped on the map with an All-Star performance in the ORGANIZATION York-Penn League a year ago.PERSON has the chance to be a solid all-around catcher, with skills on both sides of the ball. He can catch and throw with excellent accuracy, having thrown out nearly 36 percent of potential basestealers thus far in his pro career. A good receiver and blocker, he's worked on his GPE so he can communicate with his pitching staff well and displays outstanding leadership traits. Offensively, PERSON has a good swing and line-drive approach from both sides of the plate with the chance to be an average hitter and perhaps eventually average power. While he's a well-below-average runner, he's athletic and plays with the kind of energy behind the plate that teams and fans love to see. His defense will be the key, but he looks like he'll swing the bat well enough to potentially be a big league regular.",-1
"The big name the ORGANIZATION got at the start of the 2015-16 international signing period was PERSON, who got $4 million to sign in July 2015. But they also signed PERSON, a onetime infielder who had moved behind the plate. The ORGANIZATION got him for $200,000, which is starting to look like a bargain. After a strong pro debut in the ORGANIZATION in 2016, the ORGANIZATION backstop had a pedestrian GPE debut in the ORGANIZATION in 2017, but he jumped on the map with an All-Star performance in the ORGANIZATION York-Penn League a year ago.PERSON has the chance to be a solid all-around catcher, with skills on both sides of the ball. He can really catch and throw with excellent accuracy, having thrown out nearly 36 percent of potential basestealers thus far in his pro career. A good receiver and blocker, he's worked on his GPE so he can communicate with his pitching staff well, and he displays outstanding leadership traits. Offensively, PERSON has a good swing and line-drive approach from both sides of the plate, with the chance to be an average hitter and perhaps eventually average power. While PERSON is a well-below-average runner, he's athletic and plays with the kind of energy behind the plate teams and fans love to see. His defense will be the key, but he looks like he'll swing the bat well enough to potentially be a big league regular.",-1
"When the ORGANIZATION needed an extra catcher to handle pitchers at a workout in the ORGANIZATION, they summoned GPE, who wound up being the most impressive player there. An under-the-radar signing for $25,000 in July 2017, he ranked third in the Rookie-level ORGANIZATION in GPE (1.004) and walks (53) during his pro debut the next year. He has continued to produce after arriving in the GPE this summer.GPE has an extremely patient approach for a teenager. He isn't afraid to work deep counts because he has good bat-to-ball skills. While most of his present power comes to the pull side, he's strong and could develop into a 20-homer threat with more strength and experience.A former shortstop, GPE moves well for a catcher but is still learning behind the plate. While he has solid arm strength, he needs to quicken his transfer and shorten his arm action to better combat the running game. He has the makeup to succeed as a backstop, with club officials praising his intelligence and leadership skills.",-1
"ORGANIZATION made some noise over the summer on the showcase circuit, playing well enough to make ORGANIZATION's 18U team that won gold. He showed promise with the bat during the spring at FACILITY, though an inconsistent campaign had many teams believing that ORGANIZATION would honor his commitment to ORGANIZATION. Despite questions surrounding his signability, the GPE made it a moot point by signing ORGANIZATION for $900,000 -- well above his slot's recommended bonus of $235,600 -- after taking him in the sixth round. He rewarded the organization with a red-hot start at the plate during his professional debut in the Rookie-level PERSON. ORGANIZATION's carrying tool is his bat. A switch-hitter, he has shown a feel to hit from both sides, and his bat speed should give him the chance to hit for both average and power as he progresses. There are more questions about his defense. A shortstop in high school, most feel he won't stay there because his below-average speed limits his range. He does have good hands and footwork there, while his above-average arm makes some believe he could play third. Otherwise, a future as an offensive-minded second baseman might make more sense.The GPE' willingness to go nearly four times over slot to sign ORGANIZATION speaks to their belief that his bat will play regardless of his future defensive home. He'll need time to develop, but the long-term payoff could be considerable if he comes anywhere close to reaching his ceiling.",-1
"Born in GPE, PERSON moved to GPE as a child and wound up DHing for the GPE national 18-and-under team that won a gold medal at the 2017 World Cup and featured a lineup with five future first-rounders and three other players who commanded seven-figure bonuses. He lasted until the sixth round in the 2018 Draft amid signability concerns but still landed a $900,000 bonus, the equivalent of late second-round money. He posted a .790 ORGANIZATION and ranked third in the Rookie-level PERSON with 30 walks during his pro debut.One of the more physical infielders in GPE's system, PERSON is a switch-hitter who has a chance to hit for average and power. He works counts well and has a track record of producing against top amateur competition. Though he slugged just .382 in his first taste of pro ball, he has the bat speed and projectable strength to develop into a 20-homer threat.PERSON bounced between shortstop, second base and third base during his debut, and his future defensive home remains in question. Though his instincts help him make plays at shortstop, his fringy speed and average arm won't hold up there in the long term. Second base may be his best bet, though he'd profile well at third base if he can strengthen his arm.",-1
"PERSON always look for raw power when scouting for any Draft, so many were interested in PERSON, who had spent all of last summer clearing fences on the showcase circuit. He showed legitimate pop during his senior season at ORGANIZATION, and questions about his ability to make contact hurt his value a bit, but the ORGANIZATION clearly believed he'll hit enough to tap into that plus tool by giving him an above pick value bonus of nearly $1.8 million to sign as a second-round pick.PERSON has a history of performing on big stages, including PERSON's ORGANIZATION during All-Star Weekend. It's not just batting practice power, as PERSON did hit two homers during his stint at the ORGANIZATION of PERSON last summer. But with that power came with it a lot of swing and miss, with scouts worrying about his pitch recognition, particularly his ability to pick up spin. PERSON, PERSON will be able to stick at third, where his power bat would profile well. He does have enough arm for the spot, though the jury is still out whether he can man the hot corner long-term. While he's much better on quick, reactive plays, he struggles when he has time to worry about his footwork. He has seen some time in the outfield, but that hasn't gone well.One scout compared PERSON defensively to Phillies prospect PERSON, who was the ORGANIZATION. 3 overall pick in last year's Draft. PERSON was a Futures Gamer for the Phillies in 2019 and the ORGANIZATION would be thrilled if PERSON can develop into that kind of prospect.",-1
"PERSON endeared himself to scouts with his lightning-quick arm, and even though he endured a side injury during his senior season, the ORGANIZATION gambled on his upside. They gave the right-hander $1.9 million, more than twice slot value, after selecting him with the 71st overall pick in the 2016 Draft. In his two full Minor League seasons, PERSON has yet to find any measure of consistency, with an ERA hovering around 5. But all the while, he's continued to flash promising stuff and a high ceiling.PERSON's velocity dipped a bit upon his introduction to pro ball, but it returned in 2018 in the Class A Advanced California League. He operates in the mid-90s with a mid-70s curveball that can be a hammer when thrown right. Scouts believe the curve will continue to improve as PERSON fills out physically, but he's yet to show great command of the pitch. PERSON also features a promising changeup that quickly has become a third weapon for him.An excellent athlete, PERSON will need to continue to add strength and hone his athleticism. He's made strides with the consistency of his delivery, but he still needs to cut down on his walk totals. Thus far, PERSON's numbers haven't been great. But the ORGANIZATION feel he's only scratching the surface. Once he harnesses his talents, he could develop into a back-end starter or a dominant bullpen option.",-1
"After PERSON, a tall, projectable and athletic right-hander, pitched extremely well over the course of the summer showcase circuit, scouts were excited to see what kind of progress he would show this spring. Instead, they were largely disappointed, as PERSON's stuff backed up and then a side injury sidelined him for much of the spring. The ORGANIZATION still were willing to gamble on the upside he showed during summer, as they gave the right-hander $1.9 million, more than twice slot value, after drafting him with the 71st overall pick. In the summer, PERSON was touching 94 mph with his fastball and showed good improvement with his breaking ball. But he didn't take the step forward in velocity many hoped to see during the spring, and his secondary stuff took a step backward. He'll throw a decent breaking ball now and again, but it's often too slow at 71-73 mph. He is still throwing strikes, however, and his athleticism, strong frame and easy arm action are still impressive.In spite of his inconsistent spring, PERSON, who had committed to PERSON before signing with the ORGANIZATION, can flash power stuff at times, and there's plenty to dream on with his athletic and projectable frame.",-1
"PERSON endeared himself to scouts during the summer showcase circuit with his lightning-quick arm, only to have his stuff take a step back as senior as a side injury sidelined him for much of the spring. The ORGANIZATION, willing to gamble on the upside PERSON showed during the summer, gave the right-hander $1.9 million, more than twice slot value, after selecting him with the 71st overall pick in the 2016 Draft. Assigned to full-season ball for his first full season, PERSON struggled to find consistency across 17 starts with PERSON but continued to flash promising stuff and a high ceiling. PERSON's velocity was down during his pro debut, with the right-hander pitching more at 88-92 mph after he'd sat 92-94 the previous summer. That velocity returned in 2018 in the Class A Advanced California League, with PERSON operating more in the mid-90s and reaching 96 mph. His mid-70s curveball is a hammer when thrown right, and scouts believe its spin rate and velocity will continue to improve as PERSON fills out physically. PERSON also features a promising changeup that quickly has become a third weapon for him.Questions about PERSON's stamina and durability prompted the righty to add 30 pounds of good weight prior to his first full season, and he's continued to refine his body by adding strength and improving his athleticism. He's also made strides in improving his delivery, as PERSON now stays on a line to the plate and repeats his arm slot with greater consistency. With additional adjustments and progress, PERSON could develop into a back-end starter or a dominant bullpen option.",-1
"PERSON endeared himself to scouts during the summer showcase circuit with his lightning-quick arm, only to have his stuff take a step back as senior before a side injury sidelined him for much of the spring. The ORGANIZATION, willing to gamble on the upside PERSON showed during the summer, gave the right-hander $1.9 million, more than twice slot value, after drafting him with the 71st overall pick. PERSON's velocity was down during his pro debut, with the right-hander pitching more at 88-92 mph after he'd sat 92-94 the previous summer. His mid-70s curveball can be sharp when thrown right, and scouts believe its spin rate and velocity will improve as PERSON fills out physically. PERSON also features a nascent changeup that will become a focal point of his development in future seasons. Questions about PERSON's stamina and durability prompted the righty to add 30 pounds of good weight during the offseason, much to the delight of the ORGANIZATION. He's also made strides with his delivery, staying on a more consistent line to the plate after struggling to do so last summer. He may be a project, but there's plenty to dream on with PERSON's athletic and projectable frame.",-1
"GPE first-round pick PERSON wasn't the only blue-chip prospect at ORGANIZATION (PERSON, Ga.) this spring. PERSON actually entered the year with a higher profile and dropped to the 24th round only because he was strongly committed to GPE. The ORGANIZATION managed to lure him away from the ORGANIZATION with a $500,000 bonus.PERSON is a true speedster who can cover 60 yards in less than 6.5 seconds and get from the right side of the plate to first base in 3.6 seconds on a drag bunt. He projects a basestealing threat and a quality defender in center field.Some area scouts thought that PERSON will need to make adjustments to his right-handed swing in pro ball. He has a choppy stroke with some arm bar, and it can get long when he gets overly aggressive. He does have impressive hand-eye coordination and bat speed, so he could hit for average with some power once he refines his swing and gets stronger.",-1
"PERSON flocked to PERSON (Ga.) High last spring to see PERSON and PERSON. While the latter ended up going to the ORGANIZATION with the ORGANIZATION. 11 overall pick, PERSON, who was believed to have a strong commitment to GPE, lasted until the 24th round, where he was taken by the ORGANIZATION and lured away from the ORGANIZATION with a $500,000 bonus.PERSON is a top-flight athlete with double-plus speed that allows him to cover 60 yards in less than 6.5 seconds and get from the right side of the plate to first base in a blistering 3.6 seconds on a drag bunt. Those wheels also make him a threat to steal on the basepaths as well as a quality defender in center field, where he has outstanding range and closing speed.Some scouts worry about PERSON's ability to hit, citing his raw hitting mechanics and lack of physical strength as areas of concern. His hand-eye coordination and bat speed offer reasons to be optimistic, though, and he has the makings of a top-of-the-order center fielder if everything comes together.",-1
"PERSON flashed a low-90s fastball as an GPE high schooler in 2016, but he went undrafted because he battled injuries during his senior year and was strongly committed to GPE. He missed all of his first year with the ORGANIZATION following PERSON surgery, and worked just 24 2/3 innings during the regular season this spring, albeit while hitting 98 mph with his fastball as a rare Draft-eligible redshirt freshman. That velocity along with PERSON's lack of mileage on the mound intrigued the ORGANIZATION, who selected him with their third-round pick. PERSON has worked at 95-98 mph in short stints, generating velocity without much effort. He'll occasionally throw some sharp mid-80s sliders, but for the most part his breaking ball has been below average. He has used his changeup so infrequently that it's best described as a work in progress.Though he has thrown strikes, PERSON has been hit harder than expected for someone with a mid-90s fastball. He needs to improve his command and his secondary pitches to keep batters off his heater. He could be a late-inning force when all is said and done, though there's also a chance that the ORGANIZATION will see what he can do as a starter before relegating him to a permanent bullpen role.",-1
"PERSON flashed a low-90s fastball as an GPE high schooler in 2016, but he went undrafted because he battled injuries during his senior year and was strongly committed to GPE. He missed all of his first year with the ORGANIZATION following PERSON surgery and worked just 24 2/3 innings during the regular season in 2018, albeit while hitting 98 mph with his fastball as a rare Draft-eligible redshirt freshman. That velocity along with PERSON's lack of mileage on the mound intrigued the ORGANIZATION, who selected him with their third-round pick last June.PERSON will pitch at 95-98 mph in short bursts, generating easy velocity with a fast arm. He'll occasionally throw some sharp mid-80s sliders, but for the most part his breaking ball is average right now, with the potential to develop into a more consistent swing-and-miss pitch. He has used his changeup so infrequently that it's best described as a work in progress.The ORGANIZATION again will deploy PERSON as a starter in 2019, viewing it as a good opportunity for him to develop his secondary offerings and refine his control. He's unlikely to stick in that role, though, as most evaluators view him as a future late-inning force coming out of the bullpen.",-1
"Signed for $275,000 in September 2014, PERSON made his GPE debut two years later and then established himself as a rising prospect in '17. Pitching as a 19-year-old in the ORGANIZATION York-Penn League, he posted a 2.35 ERA with a 0.96 ORGANIZATION and a circuit-best .171 opponents' average in 61 1/3 frames. PERSON' move up to full-season ball in 2018 came with even better results, most notably a strikeout rate that jumped to 10.4 K/9 from 8.8 the previous year. Moving up to the ORGANIZATION State League in 2019, PERSON got off to a shaky start before landing on the injured list in mid-April with a left forearm strain. PERSON stands out for his remaining physical projection, as he already shows a fast arm with plenty of room to grow into his 6-foot-2, 170-pound frame. That leads scouts to believe he'll add more velocity to a fastball that currently sits in the low 90s and bumps 94. His curveball is an above-average offering, one thrown with tight spin and late biting action, and he also shows some feel for a changeup.PERSON is athletic and has a clean, repeatable arm action which aids him as a strike-thrower, and he should develop at least average command as well. Adding strength to his wiry frame will be key for the left-hander, who has the arsenal and feel to stick as a starter.",-1
"Signed for $275,000 in the fall of 2014, PERSON quickly opened eyes with his impressive professional debut in his native ORGANIZATION. The ORGANIZATION have challenged the young left-hander as a result, jumping him over the Rookie-level Gulf Coast League to the Rookie-level Appalachian League for his GPE debut the next year, and then assigning him to Class A Short PERSON to open 2017. He was excellent as a 19-year-old in the ORGANIZATION York-Penn League, where he pitched to a .235 ERA with a 0.96 ORGANIZATION and a circuit-best .171 opponents' average in 61 1/3 frames. PERSON stands out for his remaining physical projection, as he already shows a fast arm with plenty of room to grow into his 6-foot-2, 170-pound frame. That leads scouts to believe he'll add more velocity to his fastball, which currently sits at 88-92 mph and bumps 94. His curveball is an above-average offering, one thrown with tight spin and late biting action, and he also shows some feel for a changeup.That PERSON is athletic and has a clean, repeatable arm action aids him as a strike-thrower, and he should develop as least average command as well. Adding strength to his wiry frame will be key for the left-hander, who has the arsenal and feel to stick as a starter.",-1
"GPE PERSON won the ORGANIZATION World Series in 2017 with one of the most stacked rosters in recent junior college history. A total of 11 players from the program were drafted in 2017, led by PERSON, who went No. 57 overall, in the second round. He struggled out of the gate during his debut in the ORGANIZATION York-Penn League, showing there's work to be done.PERSON has legitimate raw power, but the question is whether he'll be able to make the adjustments necessary to tap into it consistently. The mechanics of his swing led to him having trouble with balls on the inner part of the plate and a fair amount of swings and misses as a result. He'll have to smooth out those rough edges to become a serious offensive threat from the left side of the plate. Largely a first baseman at GPE, the ORGANIZATION had the GPE native play a lot of right field during his debut. He'll continue to play both spots in 2018, likely more at first, but it's hard to walk away from his strong arm in an outfield corner.Regardless of his defensive home, it's going to be PERSON's bat that allows him to climb up the ORGANIZATION' ladder. How he adjusts in his first pro season should speak volumes about his future impact.",-1
"GPE ORGANIZATION won the ORGANIZATION World Series thanks to a high-octane offense that hit over .350 and slugged .560. PERSON's left-handed bat with power was a huge part of that, with his top 10 finish nationally in batting average, on-base percentage and slugging a big reason why the ORGANIZATION took him in the second round and signed him for a below-pick value $850,000.PERSON has some serious raw power to tap into and he did so at GPE. Some scouts felt he had a tendency to push his hands away from his body at times, leaving him susceptible to balls in on him, leading to swings and misses. Others feel he'll hit more than enough to be a consistent threat as a pro, far from an all-or-nothing power guy. While he largely played first base at GPE, he runs better than you'd think given his size and the ORGANIZATION were giving him a lot of time in right field during his debut, where his strong arm could play well.PERSON's bat has the chance to profile well at either the infield or outfield corner. Obviously, his value is greater if he can patrol the outfield, but his left-handed swing should carry him up the ladder regardless.",-1
"A year after giving PERSON seven figures to sign out of the ORGANIZATION, the ORGANIZATION went back to his trainer, PERSON, to find PERSON. PERSON too young to sign during the 2013 signing period, PERSON had to wait until late August to sign for $725,000. He made his debut in the ORGANIZATION in 2014 and came stateside for the ORGANIZATION League the following season. While PERSON' numbers don't look great, the ORGANIZATION are excited to see how his numerous tools develop.While PERSON does have a long way to go, the left-handed hitter has good bat speed and a decent setup at the plate. There's some power to come as well as he matures and grows into his body. An average runner, PERSON has played all three outfield spots during his brief career, seeing more time in center than any place else, with a chance to stay there. PERSON will be 18 for nearly all of the 2016 season, and he will need to show improvement in terms of maturity and everyday consistency, not uncommon for a player of his age and experience. PERSON will be key, but the payoff could be considerable.",-1
"The younger brother of PERSON, who spent six years as a catcher in the ORGANIZATION system, PERSON signed for $500,000 out of GPE in 2015. He initially impressed with his defense, which allowed him to make his GPE debut at age 18 and reach short-season ball at 19. He has improved offensively while repeating the LOCATION in 2019, needing just eight games to match his home run total (four) from his first three seasons and 148 pro games.After catching for ORGANIZATION righty prospect PERSON as an amateur, PERSON got used to handling quality stuff at a young age. He has the makings of a solid receiver and continues to get better in that regard, and he has a strong, accurate arm that helps shut down the running game. He moves well behind the plate and has the leadership skills required of a catcher.PERSON employed more of a contact-oriented, pull-happy approach early in his pro career, but he's doing a better job of driving the ball to all fields this summer. A right-handed hitter, he creates legitimate opposite-field power with his strength and has a ceiling of a .260 hitter with 15 homers per season. To get there, he'll need to continue to maintain the strides he has made with not chasing pitches out of the zone and waiting for ones he can hammer.",-1
"A big international signing by the ORGANIZATION in July 2013, PERSON had excited GPE about his potential. The ORGANIZATION are clearly also intrigued, obtaining the young ORGANIZATION lefty in a January trade with the ORGANIZATION.While some might be concerned that PERSON isn't the biggest guy in the world, his stuff and feel for pitching point to a future in a rotation, even if that big league future is still far off in the distance. He has a relatively simple and clean delivery that allows him to throw strikes, though he's still working on repeating it consistently. PERSON can locate his fastball to both sides of the plate, a skill that doesn't often come until much later for prospects. His curveball is his go-to pitch, though he can fall in love with it too much. He has a feel for a changeup, but it's behind the other two offerings.PERSON has grown some, both in height and weight, and he might not be done growing, though his size might be the only thing that's not projectable about him.",-1
"PERSON jumped on the prospect map as a 17-year-old in a weak GPE farm system after a strong pro debut in the GPE. The ORGANIZATION southpaw joined the ORGANIZATION via trade in 2015, and while he's had up-and-down results since, the ORGANIZATION thought highly enough of him to add him to the 40-man roster after he reached the ORGANIZATION State League at age 20 in 2017. Though he advanced to Double-A this past season, PERSON was designated for assignment in late November and dealt to the ORGANIZATION a few days later.PERSON still has excellent pure stuff with the chance to have three at least average pitches in a starting pitching profile. His fastball will get up to 94 mph and he throws it with good movement, he can spin a very good breaking ball and his changeup flashes above-average to plus at times. While he has a very clean arm action, he has struggled to repeat his mechanics and has thus had command and control problems.For PERSON to take the next step he has to believe his stuff is as good as everyone else thinks it is. That, and learning to limit damage in a big inning, will be important hurdles for him to clear as he works through the upper levels of the ORGANIZATION' system.",-1
"It can be a tremendous learning experience to watch your peers pass you by. PERSON was part of an ultra-talented Rome rotation in 2016 that helped the team win the LOCATION title. PERSON, PERSON, PERSON and PERSON all took big steps forward and starred in the postseason. PERSON had an up-and-down season and did not throw a playoff pitch.While PERSON showed his youth at times, he also showed the pure stuff that made him a top international prospect, one the ORGANIZATION were happy to sign in 2013 before eventually trading him to the ORGANIZATION in January 2015. He has a clean, quick arm action that can deliver fastballs up to 94 mph with good late life on it. He'll flash a plus breaking ball and changeup at times, though not consistently. With more maturity will come the ability to minimize damage when things don't go his way.PERSON has struggled with conditioning in the past, but he did show up in ORGANIZATION this past spring in very good shape, though that did not translate to good results in the ORGANIZATION State League. He has some work to do to catch up to the young arms who moved ahead of him on the depth chart.",-1
"PERSON was the top international acquisition by the ORGANIZATION in the 2013-14 signing period, getting $580,000 to sign out of GPE. He showed up quickly on prospect lists when he made a precocious pro debut in the GPE, pitching well in the rookie-level ORGANIZATION. He's been enigmatic at best since then, showing glimpses of ability but has now been traded twice, going to the ORGANIZATION prior to the 2015 season, earning a spot on the 40-man roster but then being designated for assignment following the 2018 season. The ORGANIZATION took a shot and acquired him for cash last November.PERSON has teased with his ability as a left-hander with three usable pitches. He'd have some good starts and appear to show progress, then just as quickly regress, watching many of the ORGANIZATION' pitching prospects pass him by. He'll flash above-average stuff across the board, with a live fastball up to 94 mph, an ability to really spin a breaking ball and a feel for a deceptive changeup. None of it has been consistent, and many reports last year barely had average grades across the board, as evaluators wonder when he'll take ownership and do the things he needs to do to take the next step in his development.The ORGANIZATION are hoping a change of scenery will help him, and being designated will be the wakeup call he needs. Despite all the ups and downs, PERSON will only be 22 for most of the 2019 season. There's time for him to unlock the potential he's shown in spurts, but the clock is ticking.",-1
"  PERSON was the ORGANIZATION' top signing in the 2013 international free agent class, and he made his professional debut in 2014 in the ORGANIZATION. After an impressive showing as a 17-year-old, PERSON was traded to the ORGANIZATION in January. Despite his young age, PERSON displayed an enticing combination of stuff and feel for pitching in his debut. Though his fastball typically sat around 90 mph, it touched 95 mph, and scouts believe he'll more regularly reach that velocity as he physically matures. His curveball is his best secondary offering, and he has a decent feel for his changeup, but it isn't as advanced as his other two pitches.PERSON has a clean, simple delivery, though he is still learning to consistently repeat it. If he can do so, he'll have all the tools necessary to succeed as a starter, even if he remains slightly undersized.",-1
"In January 2015, the ORGANIZATION sent PERSON and ORGANIZATION to the ORGANIZATION. The return was PERSON, a young lefty with a good feel for pitching who is learning the important lessons of taking care of his body.Being out of shape led to some minor back problems for PERSON during his first crack at full-season ball at age 18. PERSON down in early July, the ORGANIZATION had PERSON stay at their complex in GPE to teach him about the importance of monitoring his weight and conditioning. He'll never be a physical specimen, but he showed a lot of progress in embracing the work by instructs. There's a lot to like about PERSON's arm. He'll sit 91-92 mph with his fastball, touching 94 mph, an average heater that plays up because of its good run and life. His curveball can be above-average and he has a good feel for his changeup as well. Improved conditioning should help his overall command as well as maintaining his stuff, with being in better shape leading to repeating his delivery consistently. The ORGANIZATION would love to see him follow in the footsteps of another slightly undersized lefty: PERSON.",-1
"GPE cemented his status as the best pitching prospect available in the 2018-19 international amateur class with a strong showing at ORGANIZATION's international showcase in the ORGANIZATION in February. Combining projectable stuff with precocious polish, the ORGANIZATION struck out six of the seven batters he faced. When the signing period opened on July 2, the ORGANIZATION immediately signed him for $1 million.GPE already operates with an 89- to 93-mph fastball, and his arm speed and growing frame hint at more velocity in the future. He has life on his heater and commands it well for his age, making it even more effective. His curveball has good shape and could be a plus pitch once it adds more power.Another sign of GPE's advanced feel for pitching is his aptitude for throwing a changeup. He repeats his mechanics well and fills the strike zone, and the lack of effort in his delivery enhances his chances of holding up as a starter. While he won't arrive at FACILITY for several years, he eventually could fit in the middle of the big league rotation.",-1
"The best pitching prospect in the 2018 international amateur class, PERSON wowed scouts by striking out six of the seven batters he faced at ORGANIZATION's international showcase in the ORGANIZATION that February. The ORGANIZATION signed him on the first day of the signing period, giving the Venezuelan a $1 million bonus. He's advanced enough that he came to the GPE for his pro debut this year.PERSON offers both projection and polish. He already works at 89-93 mph with his four-seam fastball, and his arm speed and potential to add strength mean that he could throw harder in the future. His curveball has good shape and, like his heater, could become a plus offering as he adds more power.PERSON's feel for a changeup and his ability to command his repertoire are unusual for a teenager. He has a clean delivery and repeats it well, which bodes well for his long-term durability. While he's several years away from the big leagues, he has one of the higher ceilings among GPE's pitching prospects and a better chance to reach it than most of them.",-1
"GPE comes from a baseball family, with a father who made it to Triple-A with the ORGANIZATION, an uncle who played in the ORGANIZATION organization and a brother who currently plays in the ORGANIZATION organization. PERSON made a name for himself as a three-year starter at ORGANIZATION and was one of the better performers in the ORGANIZATION, finishing his college career with a .323/.430/.498 batting line in 163 games. That consistency earned GPE a third-round selection by the Indians in June, and he continued to impress in his pro debut by raking at two levels en route to a full-season promotion. A left-handed hitter, GPE has outstanding on-base skills and a strong track record with the bat. He walked (103) far more often than he struck out (56) at ORGANIZATION, and that, along with his excellent speed, makes him a potential table-setter in the future. There is some raw power to tap into, though it's not a huge part of his game. Stealing bases is, however, and he has been very efficient on that front. Defensively, some see a move off of shortstop, mostly because his fringy arm won't play there, so it wasn't a surprise when he lined up at the keystone for much of his pro debut. GPE' on-base skills and bat will need to translate for him to be successful in the professional ranks, especially if he's forced further down the defensive spectrum. If at all clicks for him, GPE could develop into a bat-first, second-division regular at second base.",-1
"Though PERSON is shorter than his listed height of 5-foot-8, that didn't deter PERSON from spending $850,000 to sign him out of the ORGANIZATION in 2014. His size and style of play earn him repeated comparisons to former All-Star PERSON, who ended his career in the ORGANIZATION system last spring. PERSON came directly to the GPE for his 2015 pro debut and played well despite being hampered by a groin injury.A switch-hitter, PERSON naturally has a compact swing from both sides of the plate. He can surprise pitchers with some sneaky power and has the speed to steal bases, with both tools a grade below what GPE's were in his prime. His savvy reminds scouts of GPE as well, and PERSON believes he can mature into a leadoff hitter.PERSON has the quickness and range to play shortstop, and his very strong arm allows him to make all of the necessary throws. He exhibits good instincts in all facets of the game and earns praise for his makeup as well.",-1
"After signing for an over-slot $200,000 as a GPE high schooler in the 2017 Draft, PERSON worked just nine innings in his pro debut before a throw from catcher PERSON struck him in the head and gave him a concussion. PERSON inflammation truncated his 2018 season as well, but he has stayed healthy and emerged as one of the hardest throwers in the GPE system this summer.The ORGANIZATION liked PERSON's arm speed and the life on his fastball when they drafted him, banking that more velocity would come as he got stronger and cleaned up his mechanics. That's exactly what has happened, as his heater has risen from 89-92 mph in high school to a consistent 93-97 with a peak of 99. His curveball also has improved, becoming an absolute hammer at times.Relatively inexperienced for a third-year pro, PERSON still has a lot to learn. He's still gaining trust and feel for his changeup, and he needs more consistent command with his fastball and quality with his curveball. His control and command are works in progress and ultimately will determine whether he remains a starter or becomes a reliever with late-inning upside.",-1
